STT,question,answer,Unnamed: 3,Unnamed: 4,category
KH_462,Công cụ đánh giá giờ giảng được sử dụng trong học kỳ III năm học 2023-2024 là gì?,Công cụ đánh giá giờ giảng sử dụng phiếu đánh giá theo mẫu quy định tại Quyết định số 196/QĐ-ĐHBD ngày 02/5/2018 và biên bản tổng hợp giờ giảng do Trường Đại học Bình Dương ban hành.,,,Giảng viên
KH_462,Thành phần Hội đồng đánh giá giờ giảng học kỳ III năm học 2023-2024 bao gồm những ai?,Hội đồng đánh giá giờ giảng gồm: Lãnh đạo các Khoa - Chủ tịch Hội đồng; đại diện Phòng Quản lý Đào tạo và Công tác sinh viên; đại diện Phòng Bảo đảm chất lượng và Khảo thí; giảng viên cơ hữu của Khoa làm Thư ký.,,,Giảng viên
KH_462,Giảng viên được dự giờ giảng có trách nhiệm gì?,"Giảng viên được dự giờ giảng có trách nhiệm chuẩn bị đầy đủ đề cương bài giảng, tài liệu, phương tiện giảng dạy; cung cấp trước buổi dự giờ; tiếp thu nghiêm túc góp ý và xây dựng kế hoạch phát huy ưu điểm, khắc phục hạn chế sau buổi dự giờ.",,,Giảng viên
KH_462,Trách nhiệm của các thành viên Hội đồng đánh giá giờ giảng học kỳ III năm học 2023-2024 là gì?,"Thành viên Hội đồng có trách nhiệm đánh giá trung thực, khách quan, chính xác; hoàn thiện đầy đủ thủ tục sau dự giờ và nộp lại cho Thư ký để hoàn thiện báo cáo Hội đồng.",,,Giảng viên
KH_462,"Các Khoa, Viện trong Trường Đại học Bình Dương có trách nhiệm gì trong việc thực hiện đánh giá giờ giảng học kỳ III năm học 2023-2024?","Các Khoa, Viện cử giảng viên tham gia dự giờ theo đúng thành phần quy định, không cử giảng viên tập sự, nhân viên tập sự; hoàn thiện báo cáo đánh giá và gửi về Phòng Bảo đảm chất lượng và Khảo thí chậm nhất 10 ngày sau khi kết thúc đợt đánh giá.",,,Giảng viên
KH_462,Lịch dự giờ giảng trong Kế hoạch đánh giá giờ giảng học kỳ III năm học 2023-2024 được triển khai từ thời gian nào?,"Lịch dự giờ giảng trong Kế hoạch đánh giá giờ giảng học kỳ III năm học 2023-2024 được triển khai từ cuối tháng 5 năm 2024 đến đầu tháng 8 năm 2024, theo lịch trình chi tiết cho từng giảng viên, lớp học, môn học và địa điểm cụ thể.",,,Giảng viên
KH_462,Ví dụ về một số buổi dự giờ trong Kế hoạch đánh giá giờ giảng học kỳ III năm học 2023-2024?,"Ví dụ: Nguyễn Trần Anh Tuấn giảng môn Kỹ thuật xung số và xử lý tín hiệu tại lớp 25DT01, E03A, sáng 30/5/2024; Lê Nguyễn Quế Phương giảng Tài chính quốc tế tại lớp 01, AV1.2, sáng 19/6/2024; Huỳnh Anh Tuấn giảng Xây dựng HTTT trên các framework tại lớp 25TP01, P.LAB, sáng 07/8/2024.",,,Giảng viên
KH_462,"Kế hoạch đánh giá giờ giảng học kỳ III, năm học 2023-2024 có mục đích gì?","Mục đích của kế hoạch là đánh giá thường xuyên hoạt động giảng dạy của giảng viên để cung cấp thông tin quản lý và phát triển chất lượng đào tạo tại Trường Đại học Bình Dương, kịp thời phát hiện, điều chỉnh những bất cập trong quá trình giảng dạy.",,,Giảng viên
KH_462,Tại sao Trường Đại học Bình Dương thực hiện đánh giá giờ giảng?,"Để nâng cao chất lượng đào tạo, phát hiện và điều chỉnh kịp thời các bất cập, đảm bảo chất lượng giảng dạy được quản lý chặt chẽ và liên tục cải thiện.",,,Giảng viên
KH_462,Đánh giá giờ giảng học kỳ III thực hiện theo văn bản nào?,Đánh giá giờ giảng học kỳ III thực hiện theo Quyết định số 196/QĐ-ĐHBD ngày 02/5/2018 của Trường Đại học Bình Dương.,,,Giảng viên
KH_462,Ai là thành phần tham gia Hội đồng đánh giá giờ giảng?,"Hội đồng đánh giá gồm: Chủ tịch Hội đồng là lãnh đạo Khoa; thành viên là đại diện Phòng Quản lý đào tạo và Công tác sinh viên, đại diện Phòng Bảo đảm chất lượng và Khảo thí, giảng viên cơ hữu Khoa làm thư ký.",,,Giảng viên
KH_462,Công cụ nào được dùng để đánh giá giờ giảng?,Đánh giá giờ giảng sử dụng phiếu đánh giá theo mẫu quy định tại Quyết định số 196/QĐ-ĐHBD.,,,Giảng viên
KH_462,Giảng viên cần chuẩn bị những gì trước buổi dự giờ?,"Giảng viên cần chuẩn bị đề cương bài giảng, tài liệu, phương tiện giảng dạy và cung cấp cho thành viên dự giờ trước buổi dự giờ.",,,Giảng viên
KH_462,Thái độ của giảng viên khi được đánh giá giờ giảng như thế nào?,"Giảng viên cần có thái độ cầu thị, tiếp thu nghiêm túc các góp ý, phát huy ưu điểm và có chương trình hành động khắc phục hạn chế.",,,Giảng viên
KH_462,Hội đồng đánh giá giờ giảng có trách nhiệm gì?,"Hội đồng đánh giá giờ giảng thực hiện đánh giá khách quan, trung thực, hoàn thiện thủ tục và gửi cho thư ký để lập báo cáo sau khi hoàn thành công tác dự giờ.",,,Giảng viên
KH_462,"Khoa, Viện có trách nhiệm gì trong việc đánh giá giờ giảng?","Khoa, Viện cử giảng viên tham gia đánh giá, không cử giảng viên tập sự, sau khi kết thúc gửi báo cáo về Phòng Bảo đảm chất lượng và Khảo thí chậm nhất 10 ngày sau khi kết thúc đợt đánh giá.",,,Giảng viên
KH_462,Thành phần giảng viên nào không được tham gia Hội đồng đánh giá?,"Không cử giảng viên tập sự, nhân viên tập sự tham gia đánh giá giờ giảng.",,,Giảng viên
KH_462,Khi nào phải nộp báo cáo sau đánh giá giờ giảng?,Báo cáo sau đánh giá giờ giảng phải gửi về Phòng Bảo đảm chất lượng và Khảo thí chậm nhất 10 ngày sau khi kết thúc đợt đánh giá.,,,Giảng viên
KH_508,Đối tượng nào được xét khen thưởng năm học 2022-2023 tại cơ sở chính Trường Đại học Bình Dương?,Đối tượng xét khen thưởng là sinh viên đại học chính quy tại cơ sở chính Trường Đại học Bình Dương tham gia học tập và rèn luyện năm học 2022-2023.,,,Giảng viên
KH_508,Thời gian và địa điểm nộp hồ sơ xét khen thưởng năm học 2022-2023 tại Trường Đại học Bình Dương là khi nào và ở đâu?,"Thời gian nộp hồ sơ là 16h00 ngày 19/6/2024 tại Bộ phận một cửa, Phòng Tuyển sinh (504 Đại lộ Bình Dương, phường Hiệp Thành, thành phố Thủ Dầu Một, tỉnh Bình Dương), hoặc gửi qua bưu điện trong thời gian này căn cứ theo dấu bưu điện.",,,Giảng viên
KH_508,Điều kiện điểm học tập để sinh viên được xét khen thưởng năm học 2022-2023 là gì?,"Sinh viên không được có điểm kết thúc học phần dưới mức trung bình, không có môn học lại, thi lại trong năm học được xét, bao gồm cả môn điều kiện.",,,Giảng viên
KH_508,Điều kiện rèn luyện để sinh viên được xét khen thưởng năm học 2022-2023 là gì?,Sinh viên phải đạt điểm rèn luyện năm học xếp loại tốt trở lên.,,,Giảng viên
KH_508,Yêu cầu về tham gia hoạt động trường đối với sinh viên được xét khen thưởng năm học 2022-2023 là gì?,"Sinh viên phải tham gia đầy đủ các hoạt động như lấy ý kiến người học, bảo hiểm y tế và các quy định khác của Nhà trường.",,,Giảng viên
KH_508,Sinh viên có cần tham gia công tác truyền thông để được xét khen thưởng không?,Sinh viên phải có tham gia công tác truyền thông của Trường để đủ điều kiện xét khen thưởng năm học 2022-2023.,,,Giảng viên
KH_508,Sinh viên có cần tham gia hỗ trợ tân sinh viên để được xét khen thưởng không?,"Sinh viên phải tham gia nhóm thủ lĩnh sinh viên giúp tân sinh viên hòa nhập và hỗ trợ sinh viên khóa sau trong học tập, rèn luyện.",,,Giảng viên
KH_508,Sinh viên phải đạt bao nhiêu tín chỉ tích lũy để được xét khen thưởng?,Số tín chỉ tích lũy trong năm học phải đạt tối đa số tín chỉ mà Nhà trường đã mở cho năm học của khóa đào tạo.,,,Giảng viên
KH_508,Điều kiện xét khen thưởng năm học 2022-2023 đối với sinh viên từ năm 2 trở đi có gì đặc biệt?,Sinh viên năm 2 trở đi phải được công nhận và khen thưởng tại năm học trước đó mới đủ điều kiện xét khen thưởng năm học 2022-2023.,,,Giảng viên
KH_508,Hồ sơ xét khen thưởng năm học 2022-2023 bao gồm những gì?,Hồ sơ gồm đơn xin xét khen thưởng theo mẫu đính kèm và kết quả học tập các học kỳ trước (in tại Cổng thông tin sinh viên).,,,Giảng viên
KH_508,Đơn xin xét khen thưởng năm học 2022-2023 cần cung cấp thông tin gì?,"Đơn xin xét khen thưởng cần có họ tên, lớp, ngành học, niên khóa, mã số sinh viên, số điện thoại, email, số tín chỉ tích lũy, điểm trung bình tích lũy, xếp loại rèn luyện và xác nhận đã được khen thưởng năm học 2021-2022 (nếu là sinh viên năm 2 trở đi).",,,Giảng viên
KH_508,Ai ban hành kế hoạch xét khen thưởng năm học 2022-2023 tại Trường Đại học Bình Dương?,Kế hoạch xét khen thưởng năm học 2022-2023 được ban hành bởi Hiệu trưởng Cao Việt Hiếu.,,,Giảng viên
KH_508,Quy trình tổ chức xét khen thưởng năm học 2022-2023 tại Trường Đại học Bình Dương diễn ra như thế nào?,"Quy trình gồm: Bộ phận một cửa và GVCN – CVHT truyền thông kế hoạch; Bộ phận một cửa tiếp nhận hồ sơ; Phòng QLĐT&CTSV xét duyệt, báo cáo Ban giám hiệu và tham mưu kết quả xét từ ngày 20/06/2024 đến ngày 25/06/2024.",,,Giảng viên
KH_508,Sinh viên nộp hồ sơ xét khen thưởng năm học 2022-2023 bằng hình thức nào?,"Sinh viên có thể nộp hồ sơ xét khen thưởng trực tiếp tại Bộ phận một cửa, Phòng Tuyển sinh hoặc gửi qua bưu điện theo địa chỉ 504 Đại lộ Bình Dương, phường Hiệp Thành, thành phố Thủ Dầu Một, tỉnh Bình Dương.",,,Giảng viên
KH_508,"Sau khi tiếp nhận hồ sơ xét khen thưởng, đơn vị nào chịu trách nhiệm tổ chức xét duyệt tại Trường Đại học Bình Dương?","Sau khi tiếp nhận hồ sơ, Phòng Quản lý Đào tạo và Công tác Sinh viên (QLĐT&CTSV) chịu trách nhiệm tổ chức xét duyệt, phản hồi kết quả sơ bộ và báo cáo Ban Giám hiệu.",,,Giảng viên
KH_508,Thời gian xét duyệt hồ sơ khen thưởng năm học 2022-2023 tại Trường Đại học Bình Dương là khi nào?,Thời gian xét duyệt hồ sơ diễn ra từ ngày 20/06/2024 đến ngày 25/06/2024.,,,Giảng viên
KH_508,Ai là người ký ban hành kế hoạch xét khen thưởng năm học 2022-2023 tại Trường Đại học Bình Dương?,Hiệu trưởng Cao Việt Hiếu là người ký ban hành kế hoạch xét khen thưởng năm học 2022-2023.,,,Giảng viên
KH_508,Bộ phận nào có trách nhiệm thông báo kế hoạch xét khen thưởng đến sinh viên tại Trường Đại học Bình Dương?,"Bộ phận một cửa, phòng Tuyển sinh, GVCN và CVHT có trách nhiệm truyền thông kế hoạch xét khen thưởng đến sinh viên.",,,Giảng viên
KH_508,Điều kiện về kỷ luật để sinh viên được xét khen thưởng năm học 2022-2023 là gì?,Sinh viên không thuộc diện bị kỷ luật trong năm học xét khen thưởng mới đủ điều kiện tham gia xét khen thưởng.,,,Giảng viên
KH_508,Nếu sinh viên nộp hồ sơ xét khen thưởng trễ hạn thì có được xét không?,Sinh viên chỉ được xét khen thưởng nếu nộp hồ sơ đầy đủ và đúng thời gian quy định trước 16h00 ngày 19/6/2024.,,,Giảng viên
KH_508,"Trường hợp sinh viên thi lại, học lại có được tham gia xét khen thưởng không?","Sinh viên có môn thi lại, học lại trong năm học 2022-2023 sẽ không đủ điều kiện tham gia xét khen thưởng.",,,Giảng viên
KH_508,Kế hoạch xét khen thưởng năm học 2022-2023 tại Trường Đại học Bình Dương áp dụng cho đối tượng sinh viên nào?,Kế hoạch xét khen thưởng năm học 2022-2023 chỉ áp dụng cho sinh viên đại học chính quy học tại cơ sở chính của Trường Đại học Bình Dương.,,,Giảng viên
KH_508,Điều kiện về điểm rèn luyện để sinh viên đủ điều kiện xét khen thưởng năm học 2022-2023 là gì?,Sinh viên phải đạt điểm rèn luyện năm học xếp loại tốt trở lên để đủ điều kiện xét khen thưởng năm học 2022-2023.,,,Giảng viên
KH_508,Sinh viên cần có đóng góp gì cho công tác truyền thông để đủ điều kiện xét khen thưởng năm học 2022-2023?,Sinh viên phải có tham gia công tác truyền thông của Trường Đại học Bình Dương để đủ điều kiện xét khen thưởng năm học 2022-2023.,,,Giảng viên
KH_508,Sinh viên năm 2 trở đi cần đáp ứng thêm điều kiện gì để được xét khen thưởng năm học 2022-2023?,Sinh viên từ năm thứ 2 trở đi phải được công nhận và khen thưởng ở năm học trước mới đủ điều kiện xét khen thưởng năm học 2022-2023.,,,Giảng viên
KH_508,Tiêu chí về tín chỉ tích lũy để sinh viên được xét khen thưởng năm học 2022-2023 là gì?,Số tín chỉ tích lũy trong năm học xét khen thưởng phải đạt tối đa số tín chỉ mà Nhà trường đã mở cho năm học của khóa đào tạo.,,,Giảng viên
KH_508,Thành phần hồ sơ xét khen thưởng năm học 2022-2023 bao gồm những gì?,Hồ sơ xét khen thưởng gồm Đơn xin xét khen thưởng (theo mẫu đính kèm) và kết quả học tập các học kỳ trước được in tại Cổng thông tin sinh viên.,,,Giảng viên
KH_508,Mẫu đơn xin xét khen thưởng năm học 2022-2023 yêu cầu sinh viên cung cấp các thông tin nào?,"Mẫu đơn yêu cầu cung cấp thông tin về họ tên, lớp, ngành học, niên khóa, mã số sinh viên, số điện thoại, email, số tín chỉ tích lũy, điểm trung bình tích lũy, xếp loại rèn luyện và thông tin về việc đã được khen thưởng năm trước.",,,Giảng viên
KH_508,"Sau khi xét duyệt sơ bộ hồ sơ khen thưởng, Phòng QLĐT&CTSV sẽ làm gì tiếp theo?","Sau khi xét duyệt sơ bộ, Phòng QLĐT&CTSV sẽ báo cáo Ban Giám hiệu kết quả xét và tham mưu kết quả xét khen thưởng từ ngày 20/06/2024 đến ngày 25/06/2024.",,,Giảng viên
KH_508,Kế hoạch xét khen thưởng năm học 2022-2023 do ai phê duyệt ban hành?,"Kế hoạch xét khen thưởng năm học 2022-2023 được Hiệu trưởng Trường Đại học Bình Dương, ông Cao Việt Hiếu, phê duyệt và ban hành.",,,Giảng viên
KH_597,Lễ tốt nghiệp năm 2023 (lần III) của Trường Đại học Bình Dương tổ chức vào thời gian nào?,Lễ tốt nghiệp năm 2023 (lần III) của Trường Đại học Bình Dương được tổ chức vào sáng ngày 29/7/2023 (Thứ Bảy).,,,Giảng viên
KH_597,Địa điểm tổ chức Lễ tốt nghiệp năm 2023 (lần III) của Trường Đại học Bình Dương ở đâu?,"Lễ tốt nghiệp năm 2023 (lần III) của Trường Đại học Bình Dương được tổ chức tại Nhà hát sinh viên (Hội trường I, lầu IV khu A).",,,Giảng viên
KH_597,Đối tượng nào được tham gia Lễ tốt nghiệp năm 2023 (lần III) của Trường Đại học Bình Dương?,"Đối tượng tham gia bao gồm học viên cao học, sinh viên xét tốt nghiệp đợt 2 năm 2023 và các nghiên cứu sinh, học viên cao học, sinh viên tốt nghiệp các đợt trước chưa đăng ký tham dự lễ.",,,Giảng viên
KH_597,Khi nào sinh viên có thể thuê lễ phục tốt nghiệp cho Lễ tốt nghiệp năm 2023 (lần III)?,Sinh viên có thể thuê lễ phục tốt nghiệp từ ngày 17/7/2023 đến sáng 22/7/2023 vào buổi sáng từ 08h00 đến 11h00 và buổi chiều từ 14h00 đến 17h00.,,,Giảng viên
KH_597,Lệ phí thuê lễ phục tốt nghiệp cho Lễ tốt nghiệp năm 2023 (lần III) là bao nhiêu?,Lệ phí thuê lễ phục tốt nghiệp là 500.000 đồng (bao gồm 200.000 đồng tiền thế chân).,,,Giảng viên
KH_597,Khi nào diễn ra việc thanh lý lễ phục tốt nghiệp sau Lễ tốt nghiệp năm 2023 (lần III)?,"Thanh lý lễ phục tốt nghiệp diễn ra vào sáng 29/7/2023 (07h00 đến 11h00) và sáng 02/8/2023 (08h00 đến 10h30, buổi chiều từ 13h30 đến 16h00).",,,Giảng viên
KH_597,Đơn vị nào chịu trách nhiệm hướng dẫn nhận bằng trên sân khấu trong Lễ tốt nghiệp năm 2023 (lần III)?,Các Khoa/Viện/Trung tâm chịu trách nhiệm hướng dẫn sinh viên và người thân nhận bằng trên sân khấu.,,,Giảng viên
KH_597,Thành phần nào thực hiện nhiệm vụ chụp ảnh chân dung trong lễ phục tốt nghiệp?,Phòng QLĐT&CTSV chịu trách nhiệm tổ chức chụp ảnh chân dung với lễ phục tốt nghiệp tại Studio của Trường từ ngày 17/7/2023 đến sáng 22/7/2023.,,,Giảng viên
KH_597,"Đơn vị nào thực hiện việc bố trí âm thanh, ánh sáng và các điều kiện hậu cần khác trong Lễ tốt nghiệp năm 2023 (lần III)?","Phòng Tổng hợp chịu trách nhiệm bố trí nhân sự âm thanh, ánh sáng, chuẩn bị vật dụng tại hội trường và phối hợp trao bằng tốt nghiệp.",,,Giảng viên
KH_597,"Đơn vị nào chịu trách nhiệm đảm bảo an ninh, phân luồng giao thông cho Lễ tốt nghiệp năm 2023 (lần III)?",Phòng Thanh tra - Pháp chế và Kiểm toán nội bộ chịu trách nhiệm phối hợp đảm bảo an ninh và phân luồng giao thông.,,,Giảng viên
KH_597,Ai chịu trách nhiệm điều phối nghi thức chào cờ và dẫn chương trình trong Lễ tốt nghiệp năm 2023 (lần III)?,"Ông Nguyễn Ngọc Chiến chịu trách nhiệm điều phối nghi thức chào cờ, viết kịch bản và dẫn chương trình Lễ tốt nghiệp năm 2023 (lần III).",,,Giảng viên
KH_597,"Đơn vị nào đảm nhận việc thiết kế thư mời, cảm ơn và thiệp mời điện tử cho Lễ tốt nghiệp năm 2023 (lần III)?","Phòng Truyền thông chịu trách nhiệm thiết kế thư mời, cảm ơn, thiệp mời điện tử và đưa tin trên các kênh truyền thông của Nhà trường.",,,Giảng viên
KH_597,Đoàn Thanh niên đảm nhận nhiệm vụ gì trong Lễ tốt nghiệp năm 2023 (lần III)?,"Đoàn Thanh niên phối hợp với các đơn vị tuyển chọn sinh viên tình nguyện, chuẩn bị lễ tân sân khấu và mời cựu sinh viên phát biểu.",,,Giảng viên
KH_597,Lịch làm việc của Ban tổ chức Lễ tốt nghiệp năm 2023 (lần III) được ấn định trước ngày nào?,"Ban tổ chức hoàn tất họp, thiết kế và hoàn thiện thư mời khách mời trước ngày 14/7/2023.",,,Giảng viên
KH_597,Hạn cuối cùng để sinh viên đăng ký thuê lễ phục và chụp ảnh chân dung cho Lễ tốt nghiệp năm 2023 (lần III) là ngày nào?,Sinh viên phải hoàn tất việc đăng ký thuê lễ phục và chụp ảnh chân dung trước ngày 22/7/2023.,,,Giảng viên
KH_597,Thời hạn cuối cùng thu lệ phí nhận bằng tốt nghiệp trong kế hoạch Lễ tốt nghiệp năm 2023 (lần III) là ngày nào?,Việc thu lệ phí nhận bằng tốt nghiệp được thực hiện đến hết ngày 24/7/2023.,,,Giảng viên
KH_597,Những lưu ý dành cho sinh viên khi tham dự Lễ tốt nghiệp năm 2023 (lần III) là gì?,"Sinh viên phải tập trung đúng thời gian quy định, mặc trang phục phù hợp, mang đầy đủ giấy tờ tùy thân, và thực hiện các quy định về thu lệ phí thuê lễ phục, nhận bằng và trả lễ phục sau buổi lễ.",,,Giảng viên
KH_597,Ai là người ký ban hành Kế hoạch tổ chức Lễ tốt nghiệp năm 2023 (lần III)?,Kế hoạch tổ chức Lễ tốt nghiệp năm 2023 (lần III) do Hiệu trưởng Cao Việt Hiếu ký ban hành.,,,Giảng viên
KH_597,"Trước thời điểm tổ chức Lễ tốt nghiệp năm 2023 (lần III), bộ phận nào chịu trách nhiệm hoàn thiện khen thưởng sinh viên giỏi toàn khóa và xuất sắc?","Phòng QLĐT&CTSV chịu trách nhiệm hoàn thiện danh sách khen thưởng sinh viên giỏi toàn khóa, xuất sắc và trình Hiệu trưởng phê duyệt.",,,Giảng viên
KH_597,"Ai phối hợp chuẩn bị khăn trải bàn, hoa, nước và đón tiếp đại biểu khách mời trong Lễ tốt nghiệp năm 2023 (lần III)?","Phòng Tổng hợp phối hợp chuẩn bị khăn trải bàn, hoa, nước tại bàn đại biểu, bục phát biểu và đón tiếp đại biểu khách mời.",,,Giảng viên
KH_680,Văn bản Kế hoạch số 680/KH-ĐHBD được ban hành bởi đơn vị nào?,Kế hoạch số 680/KH-ĐHBD được ban hành bởi Trường Đại học Bình Dương.,,,Giảng viên
KH_680,Ngày ban hành của Kế hoạch số 680/KH-ĐHBD là ngày nào?,Ngày ban hành của Kế hoạch số 680/KH-ĐHBD là ngày 27 tháng 5 năm 2025.,,,Giảng viên
KH_680,Báo cáo định kỳ công khai của Trường Đại học Bình Dương phải gửi về đâu?,Báo cáo định kỳ công khai phải gửi về Bộ Giáo dục và Đào tạo theo quy định hiện hành.,,,Giảng viên
KH_680,File mềm báo cáo công khai phải gửi qua email nào?,File mềm báo cáo công khai phải gửi qua email: tmdan@bdu.edu.vn.,,,Giảng viên
KH_680,Đơn vị nào chịu trách nhiệm tổng hợp báo cáo công khai sau khi nhận dữ liệu từ các phòng ban?,Phòng Đảm bảo chất lượng và Khảo thí chịu trách nhiệm tổng hợp báo cáo công khai sau khi nhận dữ liệu từ các phòng ban.,,,Giảng viên
KH_680,Ai chịu trách nhiệm công khai thông tin lên cổng thông tin điện tử của trường?,Khoa Công nghệ thông tin – Robot và Trí tuệ nhân tạo chịu trách nhiệm công khai thông tin lên cổng thông tin điện tử của Trường Đại học Bình Dương.,,,Giảng viên
KH_680,Bộ phận lưu trữ thuộc phòng nào thực hiện việc lưu trữ các báo cáo công khai?,Bộ phận lưu trữ thuộc Phòng Tổng hợp thực hiện việc lưu trữ các báo cáo công khai.,,,Giảng viên
KH_680,Báo cáo công khai theo kế hoạch số 680/KH-ĐHBD yêu cầu thực hiện nghiêm túc theo văn bản nào?,Báo cáo công khai yêu cầu thực hiện nghiêm túc theo thông tư số 09/2024/TT-BGDĐT của Bộ Giáo dục và Đào tạo.,,,Giảng viên
KH_680,Nội dung báo cáo tại Điều 4 của Kế hoạch số 680/KH-ĐHBD đề cập đến những thông tin gì?,"Điều 4 của Kế hoạch số 680/KH-ĐHBD đề cập đến thông tin chung về cơ sở giáo dục, bao gồm các mục từ 1 đến 8 do Bộ phận Hành chính và Bộ phận Nhân sự - Phòng Tổng hợp thực hiện.",,,Giảng viên
KH_680,Ai chịu trách nhiệm cung cấp dữ liệu về điều kiện bảo đảm chất lượng đào tạo và nghiên cứu theo Kế hoạch số 680/KH-ĐHBD?,"Phòng Đảm bảo chất lượng và Khảo thí chịu trách nhiệm Mục 1, còn các Khoa, Viện chịu trách nhiệm Mục 2 về điều kiện bảo đảm chất lượng đào tạo và nghiên cứu.",,,Giảng viên
KH_680,Nội dung về kết quả hoạt động khoa học và công nghệ trong Kế hoạch số 680/KH-ĐHBD thuộc đơn vị nào thực hiện?,Phòng Quản lý khoa học và Quan hệ đối ngoại chịu trách nhiệm thực hiện nội dung kết quả hoạt động khoa học và công nghệ.,,,Giảng viên
KH_680,"Thông tin về đội ngũ nhà giáo, cán bộ quản lý và nhân viên trong Phụ lục II của Kế hoạch số 680/KH-ĐHBD do đơn vị nào cung cấp?","Bộ phận Nhân sự - Phòng Tổng hợp chịu trách nhiệm cung cấp thông tin về đội ngũ nhà giáo, cán bộ quản lý và nhân viên trong Phụ lục II.",,,Giảng viên
KH_680,Nội dung cơ sở vật chất trong báo cáo công khai được thực hiện bởi những đơn vị nào?,Nội dung cơ sở vật chất do Bộ phận Quản trị thiết bị - Phòng Tổng hợp và Thư viện chịu trách nhiệm thực hiện.,,,Giảng viên
KH_680,Ai thực hiện kiểm định chất lượng giáo dục trong báo cáo công khai theo Kế hoạch số 680/KH-ĐHBD?,Phòng Đảm bảo chất lượng và Khảo thí chịu trách nhiệm thực hiện nội dung kiểm định chất lượng giáo dục trong báo cáo công khai.,,,Giảng viên
KH_680,Đơn vị nào chịu trách nhiệm về kết quả tuyển sinh và đào tạo trong Phụ lục II?,"Phòng Quản lý đào tạo và Công tác sinh viên phối hợp với Phòng Tuyển sinh, các Khoa, Viện chịu trách nhiệm về kết quả tuyển sinh và đào tạo.",,,Giảng viên
KH_680,Phòng Tài chính - Kế toán thực hiện nội dung nào trong báo cáo công khai theo Kế hoạch số 680/KH-ĐHBD?,"Phòng Tài chính - Kế toán thực hiện nội dung thu, chi tài chính và kết quả tài chính trong báo cáo công khai.",,,Giảng viên
KH_680,Ai thực hiện các nội dung về kết quả thực hiện các nhiệm vụ trọng tâm khác theo Phụ lục II?,Bộ phận Hành chính và Bộ phận Nhân sự - Phòng Tổng hợp thực hiện các nội dung về kết quả thực hiện các nhiệm vụ trọng tâm khác.,,,Giảng viên
KH_680,Đơn vị nào chịu trách nhiệm tổng hợp báo cáo công khai gửi Ban Giám hiệu và Bộ Giáo dục và Đào tạo?,"Phòng Đảm bảo chất lượng và Khảo thí chịu trách nhiệm tổng hợp báo cáo công khai, báo cáo Ban Giám hiệu trước ngày 30/6/2025 và gửi báo cáo Bộ Giáo dục và Đào tạo.",,,Giảng viên
KH_680,Văn bản và dữ liệu công khai cần gửi đến đâu theo Kế hoạch số 680/KH-ĐHBD?,Văn bản và dữ liệu công khai được gửi về Phòng Đảm bảo chất lượng và Khảo thí và kèm file mềm qua email tmdan@bdu.edu.vn.,,,Giảng viên
KH_680,Đơn vị nào chịu trách nhiệm công khai báo cáo trên trang thông tin điện tử của Trường Đại học Bình Dương?,Khoa Công nghệ thông tin – Robot và Trí tuệ nhân tạo chịu trách nhiệm công khai báo cáo trên trang thông tin điện tử của Trường Đại học Bình Dương theo quy định hiện hành.,,,Giảng viên
KH_680,Bộ phận lưu trữ nào có trách nhiệm lưu trữ và trích lục báo cáo công khai theo Kế hoạch số 680/KH-ĐHBD?,Bộ phận lưu trữ thuộc Phòng Tổng hợp chịu trách nhiệm lưu trữ và trích lục báo cáo công khai theo quy định của Trường Đại học Bình Dương.,,,Giảng viên
KH_680,Thời hạn cuối cùng để các đơn vị hoàn thành việc tổng hợp và cung cấp dữ liệu công khai là khi nào?,Thời hạn cuối cùng để các đơn vị hoàn thành việc tổng hợp và cung cấp dữ liệu công khai là trước ngày 20/6/2025.,,,Giảng viên
KH_680,Các bản báo cáo công khai trong Kế hoạch số 680/KH-ĐHBD phải tuân thủ quy chuẩn hành chính nào?,"Các bản báo cáo công khai phải trình bày bằng phông chữ Times New Roman, cỡ chữ 14, giãn dòng 6pt, đoạn trước/sau 6pt và đúng quy chuẩn hành chính của Trường Đại học Bình Dương.",,,Giảng viên
KH_680,Kế hoạch số 680/KH-ĐHBD căn cứ theo thông tư nào của Bộ Giáo dục và Đào tạo?,Kế hoạch số 680/KH-ĐHBD căn cứ theo Thông tư số 09/2024/TT-BGDĐT của Bộ Giáo dục và Đào tạo về quy định công khai trong hoạt động của các cơ sở giáo dục.,,,Giảng viên
KH_680,Ai là người ký ban hành Kế hoạch số 680/KH-ĐHBD?,"Hiệu trưởng Trường Đại học Bình Dương, ông Cao Việt Hiếu, là người ký ban hành Kế hoạch số 680/KH-ĐHBD.",,,Giảng viên
KH_680,Thời gian cung cấp dữ liệu công khai theo Kế hoạch số 680/KH-ĐHBD tính từ mốc thời gian nào đến mốc thời gian nào?,"Thời gian cung cấp dữ liệu công khai theo Kế hoạch số 680/KH-ĐHBD được tính từ ngày 31/12/2023 đến ngày 15/06/2025, riêng đối với kết quả tài chính tính đến ngày 31/12/2024.",,,Giảng viên
KH_749,Mục tiêu của quy trình đánh giá giờ giảng tại Trường Đại học Bình Dương là gì?,"Mục tiêu là đánh giá chất lượng giờ giảng, năng lực chuyên môn và nghiệp vụ của giảng viên, đồng thời tạo điều kiện để giảng viên hoàn thiện nội dung, đổi mới phương pháp và nâng cao trình độ chuyên môn.",,,Giảng viên
